,COMMODITY_ID,COMMODITY,IMP_TOT,IMP_MEX,EXP_TOT,EXP_MEX,MEX_BOT,SHARE_IMP,SHARE_EXP,TOT_BOT
71,01,LIVE ANIMALS,3299184186,765209383,1279591184.0,189178587.0,-576030796.0,23.193897032094952,14.78429902968134,-2019593002.0
72,02,MEAT AND EDIBLE MEAT OFFAL,11801527694,2097401184,22124261969.0,3705597834.0,1608196650.0,17.772285405611825,16.749023489200216,10322734275.0
73,03,"FISH, CRUSTACEANS & AQUATIC INVERTEBRATES",22203619612,595026170,4854294337.0,40358599.0,-554667571.0,2.679861123536888,0.8313999151716456,-17349325275.0
74,04,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,3163207273,133737136,6483004871.0,1869850150.0,1736113014.0,4.22789670286649,28.84233757658085,3319797598.0
75,05,"PRODUCTS OF ANIMAL ORIGIN, NESOI",1126207500,81524628,1241815179.0,208788214.0,127263586.0,7.238863886095591,16.81314720022439,115607679.0
76,06,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",3056615316,94496365,520813784.0,93930739.0,-565626.0,3.091536069499954,18.035378840894886,-2535801532.0
77,07,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,12742354261,8096312658,4927468560.0,481519371.0,-7614793287.0,63.53859335695956,9.772144969302452,-7814885701.0
78,08,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,20568023109,9477385507,15061749815.0,1119369081.0,-8358016426.0,46.078251938821275,7.431866116148206,-5506273294.0
79,09,"COFFEE, TEA, MATE & SPICES",9118233838,382489206,1096175314.0,49345556.0,-333143650.0,4.194772943922389,4.501611682891812,-8022058524.0
80,10,CEREALS,2201304217,14498852,30352566753.0,6441438874.0,6426940022.0,0.6586482635171366,21.22205652793215,28151262536.0
0,11,MILLING PRODUCTS; MALT; STARCH; INULIN; WHT GLUTEN,2112849099,160631121,1045682234.0,536613666.0,375982545.0,7.602583690242046,51.31708740496781,-1067166865.0
1,12,"OIL SEEDS ETC.; MISC GRAIN, SEED, FRUIT, PLANT ETC",2769739566,113600539,33042607568.0,3053940745.0,2940340206.0,4.101488110813953,9.242432634032124,30272868002.0
2,13,"LAC; GUMS, RESINS & OTHER VEGETABLE SAP & EXTRACT",1781763904,66847935,634678745.0,72987481.0,6139546.0,3.7517841084292165,11.499909454191663,-1147085159.0
3,14,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,185031665,66381631,32505731.0,2453775.0,-63927856.0,35.8758221194194,7.54874578885797,-152525934.0
4,15,"ANIMAL, VEGETABLE OR MICROBIAL FATS AND OILS ETC",9918170239,288013559,4279474769.0,807165597.0,519152038.0,2.903898118903825,18.86132389065617,-5638695470.0
5,16,"PREP OF MEAT,OF FISH,OF CRUSTACEANS ETC,OF INSECTS",7076745589,157298254,2341858437.0,383983775.0,226685521.0,2.2227484656860113,16.396540838390568,-4734887152.0
6,17,SUGARS AND SUGAR CONFECTIONARY,5046253255,1609407558,2068251072.0,636810287.0,-972597271.0,31.893119046400297,30.78979605624979,-2978002183.0
7,18,COCOA AND COCOA PREPARATIONS,5649553279,523236372,1979976027.0,283026077.0,-240210295.0,9.261553014198947,14.294419383896914,-3669577252.0
8,19,"PREP CEREAL, FLOUR, STARCH OR MILK; BAKERS WARES",10528565697,1952596425,4356777719.0,444534877.0,-1508061548.0,18.545702056609393,10.20329485852294,-6171787978.0
9,20,"PREP VEGETABLES, FRUIT, NUTS OR OTHER PLANT PARTS",10132775812,1629371901,5005346859.0,672464021.0,-956907880.0,16.08021268042242,13.43491350236513,-5127428953.0
10,21,MISCELLANEOUS EDIBLE PREPARATIONS,10723703810,702415042,10487862122.0,1416342377.0,713927335.0,6.550116027495914,13.504586163742477,-235841688.0
11,22,"BEVERAGES, SPIRITS AND VINEGAR",29669908493,9482430071,8460677261.0,433517777.0,-9048912294.0,31.959755026670145,5.123913412917028,-21209231232.0
12,23,FOOD INDUSTRY RESIDUES & WASTE; PREP ANIMAL FEED,4399598665,78552951,13119395636.0,1954619009.0,1876066058.0,1.7854571969236652,14.898697037815287,8719796971.0
13,24,TOBACCO & SUBS;PROD FOR INHAL W/O COMBUST;NIC PROD,2516295645,121389284,1166032288.0,82495883.0,-38893401.0,4.824126459114863,7.0749226971663415,-1350263357.0
14,25,SALT; SULFUR; EARTH & STONE; LIME & CEMENT PLASTER,4421132923,469125019,2832298060.0,365648363.0,-103476656.0,10.610968436607667,12.909953516686024,-1588834863.0
15,26,"ORES, SLAG AND ASH",3120075030,128196226,8488979993.0,1806383388.0,1678187162.0,4.108754589789465,21.27915708942112,5368904963.0
16,27,"MINERAL FUEL, OIL ETC.; BITUMIN SUBST; MINERAL WAX",216177063519,15912900173,240348491463.0,42229123795.0,26316223622.0,7.361049277830254,17.569955832862334,24171427944.0
17,28,INORG CHEM; PREC & RARE-EARTH MET & RADIOACT COMPD,13113566719,723935641,13499058942.0,2415075049.0,1691139408.0,5.520509076688521,17.890691931760585,385492223.0
18,29,ORGANIC CHEMICALS,63041834950,722956116,43083944423.0,6321510050.0,5598553934.0,1.1467878696319578,14.672542485746304,-19957890527.0
19,30,PHARMACEUTICAL PRODUCTS,148620330680,641523964,77849065767.0,2506903709.0,1865379745.0,0.4316528977326052,3.220210395977121,-70771264913.0
20,31,FERTILIZERS,9657720705,136385741,4621062977.0,244483533.0,108097792.0,1.4121938826558766,5.290634086071664,-5036657728.0
21,32,"TANNING & DYE EXT ETC; DYE, PAINT, PUTTY ETC; INKS",4993827639,316899896,7967676230.0,1622237835.0,1305337939.0,6.345831672785934,20.360237893351247,2973848591.0
22,33,"ESSENTIAL OILS ETC; PERFUMERY, COSMETIC ETC PREPS",16098604035,1117640966,13578568252.0,965500454.0,-152140512.0,6.9424713072645,7.110473181572663,-2520035783.0
23,34,"SOAP ETC; WAXES, POLISH ETC; CANDLES; DENTAL PREPS",5119679607,798912388,7686221840.0,748455919.0,-50456469.0,15.60473407178974,9.737630978915384,2566542233.0
24,35,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,3829592795,121276902,4685907453.0,619260190.0,497983288.0,3.1668354441846085,13.215373888861992,856314658.0
25,36,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,1078791124,104086750,656457236.0,98695324.0,-5391426.0,9.64846184626191,15.034539736568615,-422333888.0
26,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,1550343314,21568334,2293364210.0,110889191.0,89320857.0,1.3911972790305462,4.835219391515663,743020896.0
27,38,MISCELLANEOUS CHEMICAL PRODUCTS,21244436854,773989872,36893595863.0,5143101204.0,4369111332.0,3.6432590673933047,13.940363045928885,15649159009.0
28,39,PLASTICS AND ARTICLES THEREOF,76451397253,7151378940,74313449402.0,19325313103.0,12173934163.0,9.354150737538516,26.0051353537088,-2137947851.0
29,40,RUBBER AND ARTICLES THEREOF,38199643579,3362445064,13153623236.0,3331850903.0,-30594161.0,8.802294338286657,25.330289937764793,-25046020343.0
30,41,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,581505534,94015823,1863084167.0,334835206.0,240819383.0,16.167657486128068,17.972092293563033,1281578633.0
31,42,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT ART,13051785670,261631333,1434669949.0,200204973.0,-61426360.0,2.0045635104273054,13.954775670846647,-11617115721.0
32,43,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,177586956,124030,142966698.0,15910127.0,15786097.0,0.06984184131181347,11.1285545673021,-34620258.0
33,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,33565665661,764918110,9743085977.0,1089931377.0,325013267.0,2.278870670182357,11.18671619621283,-23822579684.0
81,45,CORK AND ARTICLES OF CORK,304748849,2830750,21103166.0,5933055.0,3102305.0,0.9288796362279288,28.114525564552732,-283645683.0
82,46,"MFR OF STRAW, ESPARTO ETC.; BASKETWARE & WICKERWRK",773461789,36200710,27024693.0,7120144.0,-29080566.0,4.680348856897441,26.346808083999324,-746437096.0
83,47,WOOD PULP ETC; RECOVD (WASTE & SCRAP) PPR & PPRBD,4021091934,3281288,9575720398.0,962596845.0,959315557.0,0.08160191445152867,10.052474435250318,5554628464.0
84,48,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),16439420437,1273929241,15357618010.0,4401580338.0,3127651097.0,7.749234505449981,28.660566600458115,-1081802427.0
85,49,"PRINTED BOOKS, NEWSPAPERS ETC; MANUSCRIPTS ETC",4738719499,281621840,4209947172.0,443918123.0,162296283.0,5.94299451696666,10.544505782696316,-528772327.0
86,50,"SILK, INCLUDING YARNS AND WOVEN FABRIC THEREOF",50824413,2474673,5538238.0,383434.0,-2091239.0,4.869063613189197,6.923393324736135,-45286175.0
87,51,"WOOL & ANIMAL HAIR, INCLUDING YARN & WOVEN FABRIC",250685551,25180842,61275661.0,12198931.0,-12981911.0,10.044791931386584,19.908281364765692,-189409890.0
88,52,"COTTON, INCLUDING YARN AND WOVEN FABRIC THEREOF",929424576,62117367,7129540654.0,608834629.0,546717262.0,6.683422044566208,8.539605264168257,6200116078.0
89,53,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,306518818,923953,21699370.0,4542940.0,3618987.0,0.3014343478252614,20.9358151872612,-284819448.0
90,54,"MANMADE FILAMENTS, INCLUDING YARNS & WOVEN FABRICS",2087609731,143991671,1469319422.0,458728345.0,314736674.0,6.897442029599353,31.220464259268464,-618290309.0
91,55,"MANMADE STAPLE FIBERS, INCL YARNS & WOVEN FABRICS",1764778163,50379571,2092226898.0,385281340.0,334901769.0,2.854725429872627,18.41489278090717,327448735.0
92,56,"WADDING, FELT ETC; SP YARN; TWINE, ROPES ETC.",3115679111,184836829,2605896859.0,794840824.0,610003995.0,5.932473223812681,30.501622550979096,-509782252.0
93,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,3909030817,68730437,776609031.0,85612281.0,16881844.0,1.7582475098711918,11.023858541763468,-3132421786.0
94,58,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,800905277,43483671,403747483.0,210215214.0,166731543.0,5.429315082412673,52.066012260440516,-397157794.0
95,59,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,2941974009,395558308,2089033316.0,1030953423.0,635395115.0,13.445336593386608,49.35074108698418,-852940693.0
96,60,KNITTED OR CROCHETED FABRICS,1017343678,25622224,821834492.0,315744669.0,290122445.0,2.518541625025953,38.4194959050222,-195509186.0
97,61,"APPAREL ARTICLES AND ACCESSORIES, KNIT OR CROCHET",49539922550,1066411333,3030769170.0,878569709.0,-187841624.0,2.152630198248059,28.98834123352258,-46509153380.0
58,62,"APPAREL ARTICLES AND ACCESSORIES, NOT KNIT ETC.",33263341177,1919591729,2163567827.0,468660344.0,-1450931385.0,5.77089270372907,21.66145836295984,-31099773350.0
59,63,TEXTILE ART NESOI; NEEDLECRAFT SETS; WORN TEXT ART,20410616641,1252987838,2892579628.0,531043085.0,-721944753.0,6.138902415535305,18.358806093340846,-17518037013.0
60,64,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",26924742190,572353639,1150007132.0,96050379.0,-476303260.0,2.125753461114199,8.352155071678286,-25774735058.0
61,65,HEADGEAR AND PARTS THEREOF,2881800762,307890843,363052654.0,59228066.0,-248662777.0,10.683973960306698,16.313905255186484,-2518748108.0
62,66,"UMBRELLAS, WALKING-STICKS, RIDING-CROPS ETC, PARTS",715262306,2961389,44899181.0,4248088.0,1286699.0,0.41402838862866065,9.461393070844656,-670363125.0
63,67,"PREP FEATHERS, DOWN ETC; ARTIF FLOWERS; H HAIR ART",3090042826,3860445,131554667.0,7245605.0,3385160.0,0.12493176364799029,5.507676135883496,-2958488159.0
64,68,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",9370482987,880349558,3853826547.0,397557814.0,-482791744.0,9.394921896996557,10.31592390450156,-5516656440.0
65,69,CERAMIC PRODUCTS,7367061685,1205644277,2291791517.0,302694742.0,-902949535.0,16.365334356501997,13.207778271045933,-5075270168.0
66,70,GLASS AND GLASSWARE,8544241711,1693945477,5651742564.0,869469754.0,-824475723.0,19.82558001395473,15.384100463780431,-2892499147.0
67,71,"NAT ETC PEARLS, PREC ETC STONES, PR MET ETC; COIN",95368112205,6055881576,82367397545.0,738406884.0,-5317474692.0,6.350006764297154,0.8964795610988974,-13000714660.0
34,72,IRON AND STEEL,37036976567,4493526972,18675763906.0,5811101510.0,1317574538.0,12.132542633093164,31.115736626618286,-18361212661.0
35,73,ARTICLES OF IRON OR STEEL,44270016036,6464264740,19291438603.0,5939948367.0,-524316373.0,14.601902865233468,30.790593118733415,-24978577433.0
36,74,COPPER AND ARTICLES THEREOF,16031126180,1496545388,10394754624.0,3489786706.0,1993241318.0,9.335248011877354,33.572574170655095,-5636371556.0
37,75,NICKEL AND ARTICLES THEREOF,2689163519,92257813,2204622030.0,273157314.0,180899501.0,3.4307252923878444,12.390210670261697,-484541489.0
38,76,ALUMINUM AND ARTICLES THEREOF,27495533255,1790271922,12033894954.0,3695368816.0,1905096894.0,6.5111373014540215,30.70800293774943,-15461638301.0
39,78,LEAD AND ARTICLES THEREOF,1427748214,161943908,270871394.0,36594990.0,-125348918.0,11.34260974113185,13.510097710797767,-1156876820.0
40,79,ZINC AND ARTICLES THEREOF,2291002740,332252166,408976144.0,184609029.0,-147643137.0,14.502477897516613,45.13931477626724,-1882026596.0
41,80,TIN AND ARTICLES THEREOF,1287912636,38944458,238450591.0,90310848.0,51366390.0,3.0238431483173986,37.87402984461464,-1049462045.0
42,81,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,2315880800,48257967,2374516670.0,225312615.0,177054648.0,2.0837845799317476,9.488777983605397,58635870.0
43,82,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",11811915776,645006361,4759262640.0,859495397.0,214489036.0,5.460641383090065,18.05942352868343,-7052653136.0
44,83,MISCELLANEOUS ARTICLES OF BASE METAL,14552711599,2419456776,4983596603.0,1540569206.0,-878887570.0,16.625470514830067,30.912799103214255,-9569114996.0
45,84,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",416202975519,71017693180,209410339385.0,39267203095.0,-31750490085.0,17.06323533401985,18.751320116437718,-206792636134.0
68,85,ELECTRIC MACHINERY ETC; SOUND EQUIP; TV EQUIP; PTS,405917151228,70262230388,185778022195.0,43438285798.0,-26823944590.0,17.30950027005248,23.381821641101038,-220139129033.0
69,86,RAILWAY OR TRAMWAY STOCK ETC; TRAFFIC SIGNAL EQUIP,2019453709,153184969,2653173011.0,758867988.0,605683019.0,7.58546572854372,28.602280546867814,633719302.0
70,87,"VEHICLES, EXCEPT RAILWAY OR TRAMWAY, AND PARTS ETC",277112945042,93784898496,122827854117.0,18863319374.0,-74921579122.0,33.84356457320523,15.357525790552112,-154285090925.0
46,88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF",25285161861,852374683,89518426499.0,4279023209.0,3426648526.0,3.3710469708904984,4.780047389514605,64233264638.0
47,89,"SHIPS, BOATS AND FLOATING STRUCTURES",3101580855,648838976,2310973677.0,242470897.0,-406368079.0,20.91962151991037,10.492153130656364,-790607178.0
48,90,"OPTIC, PHOTO ETC, MEDIC OR SURGICAL INSTRMENTS ETC",103958430907,17017163015,91627570681.0,7570135476.0,-9447027539.0,16.36919956037366,8.26185330434582,-12330860226.0
49,91,CLOCKS AND WATCHES AND PARTS THEREOF,6178101908,41779023,1519662428.0,59801887.0,18022864.0,0.6762436687213027,3.935208629110096,-4658439480.0
50,92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES THEREOF,1539087716,127251021,851689841.0,29186311.0,-98064710.0,8.267951181542664,3.426870862488073,-687397875.0
51,93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF,5415354050,94106698,4245179526.0,38530968.0,-55575730.0,1.7377755384248608,0.9076404840834993,-1170174524.0
52,94,"FURNIT;BEDDING,MATTRES;LUMINAIRES,LIGHT FIX;PREFAB",72967696497,11438893880,9277420781.0,1625974389.0,-9812919491.0,15.676654778968253,17.526146839539365,-63690275716.0
53,95,"TOYS, GAMES & SPORT EQUIPMENT; PARTS & ACCESSORIES",48091934615,1216974202,6789419938.0,947046838.0,-269927364.0,2.5305162117982722,13.948862298227164,-41302514677.0
54,96,MISCELLANEOUS MANUFACTURED ARTICLES,7422345775,697226550,2336067771.0,477511653.0,-219714897.0,9.393614514004502,20.44083048136877,-5086278004.0
55,97,"WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES",8332936814,73341157,8679820920.0,57830671.0,-15510486.0,0.8801357629015137,0.6662657159982052,346884106.0
56,98,"SPECIAL CLASSIFICATION PROVISIONS, NESOI",99783707422,6649941860,49130835066.0,8132271431.0,1482329571.0,6.664356368195879,16.552276019887508,-50652872356.0
57,99,"SPECIAL IMPORT PROVISIONS, NESOI",19758015422,2713088642,0.0,0.0,-2713088642.0,13.73158479762624,0.0,-19758015422.0
